Flow_Index,Simulated_IP,Predicted_Label,Actual_Label,Action,Timestamp
2203,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.898417
2204,192.168.1.13,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.899402
2205,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.899402
2206,192.168.1.18,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.900402
2207,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.901402
2208,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.901909
2209,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.903023
2210,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.903023
2211,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.903023
2212,192.168.1.14,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.903023
2213,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.903023
2214,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.907545
2215,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.907545
2216,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.908405
2217,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.908405
2218,192.168.1.18,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.908405
2219,192.168.1.19,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.908405
2220,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.908405
2221,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.908405
2222,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.908405
2223,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.908405
2224,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.914358
2225,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.915467
2226,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.916469
2227,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.917471
2228,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.917471
2229,192.168.1.19,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.918471
2230,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.919472
2231,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.919472
2232,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.920472
2233,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.921472
2234,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.922607
2235,192.168.1.14,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.922607
2236,192.168.1.13,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.923607
2237,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.924607
2238,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.924607
2239,192.168.1.36,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.925607
2240,192.168.1.18,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.926607
2241,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.926607
2242,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.927607
2243,192.168.1.40,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2244,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2245,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.928607
2246,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2247,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2248,192.168.1.34,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2249,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2250,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.928607
2251,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.928607
2252,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2253,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2254,192.168.1.22,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2255,192.168.1.31,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2256,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2257,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.928607
2258,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.928607
2259,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.928607
2260,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.928607
2261,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.928607
2262,192.168.1.31,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2263,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.928607
2264,192.168.1.13,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.928607
2265,192.168.1.19,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.944291
2266,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.946074
2267,192.168.1.19,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.947135
2268,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.947135
2269,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.948158
2270,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.949139
2271,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.949819
2272,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.949819
2273,192.168.1.3,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.949819
2274,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.949819
2275,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.949819
2276,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.949819
2277,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.949819
2278,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.949819
2279,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.956170
2280,10.0.0.3,DDoS,DDoS,BLOCKED,2026-06-23 15:00:42.956170
2281,192.168.1.19,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.957185
2282,192.168.1.3,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.958184
2283,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.958184
2284,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.959184
2285,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.959184
2286,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.960699
2287,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.961713
2288,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.961713
2289,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.963206
2290,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.964307
2291,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.964307
2292,192.168.1.34,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.965308
2293,192.168.1.32,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.966313
2294,10.0.0.3,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.966313
2295,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.967313
2296,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.967313
2297,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.968313
2298,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.969312
2299,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2300,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.970312
2301,10.0.0.3,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.970312
2302,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.970312
2303,192.168.1.17,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2304,10.0.0.3,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.970312
2305,192.168.1.1,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2306,192.168.1.22,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2307,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.970312
2308,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2309,192.168.1.13,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2310,192.168.1.12,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2311,192.168.1.40,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2312,192.168.1.26,DDoS,BENIGN,PASSED,2026-06-23 15:00:42.970312
2313,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.970312
2314,192.168.1.33,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2315,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2316,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2317,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2318,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.970312
2319,192.168.1.12,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2320,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.970312
2321,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.970312
2322,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.970312
2323,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.986098
2324,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.987054
2325,192.168.1.17,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.988162
2326,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.988771
2327,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.989840
2328,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.989840
2329,192.168.1.18,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.990841
2330,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.991839
2331,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.991839
2332,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.991839
2333,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.991839
2334,192.168.1.1,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.991839
2335,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.991839
2336,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.991839
2337,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.991839
2338,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.997785
2339,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.998799
2340,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.999799
2341,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.999799
2342,192.168.1.11,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.000798
2343,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.001798
2344,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.001798
2345,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.002798
2346,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.003799
2347,192.168.1.19,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.003799
2348,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.004798
2349,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.005591
2350,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.006657
2351,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.007654
2352,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.008658
2353,192.168.1.31,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.009656
2354,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.009656
2355,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.010656
2356,192.168.1.39,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.011659
2357,192.168.1.24,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.012487
2358,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.012487
2359,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.012487
2360,192.168.1.31,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.012487
2361,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.012487
2362,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.012487
2363,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.012487
2364,192.168.1.39,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.012487
2365,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.012487
2366,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.018608
2367,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.019427
2368,10.0.0.9,DDoS,DDoS,BLOCKED,2026-06-23 15:00:43.020315
2369,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.021323
2370,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.022329
2371,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.023328
2372,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.023328
2373,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.024329
2374,10.0.0.9,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.024329
2375,192.168.1.33,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.025330
2376,192.168.1.13,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.025657
2377,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.026663
2378,10.0.0.9,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.026663
2379,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.026663
2380,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.026663
2381,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.026663
2382,10.0.0.9,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.026663
2383,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.026663
2384,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.026663
2385,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.026663
2386,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.026663
2387,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.032606
2388,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.033400
2389,10.0.0.9,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.033400
2390,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.033400
2391,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.033400
2392,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.033400
2393,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.033400
2394,192.168.1.33,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.033400
2395,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.033400
2396,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.033400
2397,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.039528
2398,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.040556
2399,10.0.0.9,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.040556
2400,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.041539
2401,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.042544
2402,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.042544
2403,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.043543
2404,192.168.1.17,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.044543
2405,10.0.0.1,DDoS,DDoS,BLOCKED,2026-06-23 15:00:43.045547
2406,192.168.1.14,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.045547
2407,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.046560
2408,192.168.1.5,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.047644
2409,192.168.1.3,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.047644
2410,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.048645
2411,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.049447
2412,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.050520
2413,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.050520
2414,10.0.0.1,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.051519
2415,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.051519
2416,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.052519
2417,192.168.1.3,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.053520
2418,192.168.1.19,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.054023
2419,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.054023
2420,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.054023
2421,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.054023
2422,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.054023
2423,192.168.1.24,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.054023
2424,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.054023
2425,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.060374
2426,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.060885
2427,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.060885
2428,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.060885
2429,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.060885
2430,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.060885
2431,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.060885
2432,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.060885
2433,192.168.1.12,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.060885
2434,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.060885
2435,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.067325
2436,192.168.1.34,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.068340
2437,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.068340
2438,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.069339
2439,10.0.0.1,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.069339
2440,192.168.1.2,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.070336
2441,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.071765
2442,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.073027
2443,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.073027
2444,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.074009
2445,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.075012
2446,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.075012
2447,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.075012
2448,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.075012
2449,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.075012
2450,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.075012
2451,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.075012
2452,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.075012
2453,192.168.1.13,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.081173
2454,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.082262
2455,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.082652
2456,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.083737
2457,192.168.1.40,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.084664
2458,192.168.1.2,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.085665
2459,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.085665
2460,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.086665
2461,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.088099
2462,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.088839
2463,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.088839
2464,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.089927
2465,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.090923
2466,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.090923
2467,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.091949
2468,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.092951
2469,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.092951
2470,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.092951
2471,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.095112
2472,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.095112
2473,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.095112
2474,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.095112
2475,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.095112
2476,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.095112
2477,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.095112
2478,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.095112
2479,192.168.1.15,DDoS,BENIGN,PASSED,2026-06-23 15:00:43.095112
2480,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.095112
2481,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.102046
2482,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.103134
2483,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.103134
2484,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.104125
2485,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.105135
2486,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.105135
2487,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.106139
2488,192.168.1.34,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.107129
2489,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.107129
2490,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.108133
2491,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.109055
2492,10.0.0.5,DDoS,DDoS,BLOCKED,2026-06-23 15:00:43.110340
2493,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.111270
2494,192.168.1.36,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.111270
2495,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.112270
2496,192.168.1.12,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.113270
2497,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.113270
2498,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.114270
2499,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.115270
2500,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.116270
2501,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.116270
2502,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.116270
2503,192.168.1.34,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.116270
2504,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.116270
2505,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.120050
2506,10.0.0.7,DDoS,DDoS,BLOCKED,2026-06-23 15:00:43.120050
2507,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.120050
2508,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.122058
2509,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.122058
2510,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.122058
2511,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.124067
2512,192.168.1.31,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.124067
2513,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.126077
2514,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.127173
2515,10.0.0.5,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.127173
2516,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.128717
2517,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.129297
2518,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.130366
2519,192.168.1.36,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.131350
2520,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.131350
2521,10.0.0.7,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.131350
2522,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.132487
2523,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.132487
2524,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.132487
2525,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.132487
